"","y.cashflow1","y.cashflow2","y.cashflow3","y.cashflow4","y.cashflow5","y.cashflow6","y.cashflow7","y.cashflow8","y.cashflow9","y.cashflow10","y.cashflow11","y.cashflow12","y.cashflow13","y.cashflow14","y.cashflow15","y.cashflow16","y.cashflow17","y.cashflow18","y.cashflow19","y.cashflow20","y.cashflow21","y.cashflow22","y.cashflow23","y.cashflow24","y.cashflow25","y.NPV_decision","y.NPV_rubber","y.NPV_AF","x.n_years","x.discount_rate","x.Var_Cv","x.establishment_cost_mono","x.establishment_cost_AF","x.rubber_main_cost","x.pepper_main_cost","x.max_pepper_yield","x.max_rubber_yield","x.rubber_price","x.pepper_price","x.mono_nutrient","x.AF_nutrient","x.fertilizer_price","x.cost_water","x.water_competition_probability","x.yield_if_competition","x.mean_AF_water","x.competition_AF_water","x.knowledge_gap_probability"
"887",12548373.4330334,10723669.0269025,10337512.360358,14156490.6472697,12544552.9979989,16952785.9703606,16885110.1556414,14655740.3416764,15150823.4177406,15499196.5675386,18254270.0033426,14911775.9235237,16870883.5226427,18898033.4138304,17023875.6776474,19988915.4817201,19997493.1854953,17812533.1067081,18766337.5940366,19321434.4166068,22251538.1741134,19711283.7233211,18127624.4244936,22784750.6692332,22865842.1356711,-19003599.1410937,170124452.107428,151120852.966334,25,10,5.37263303364439,87486.1218183816,127921.831211981,604467.437767589,83020.3675969889,29.4933692511126,44.7105237593524,464031.632383896,815955.083271535,4.39496432494888,6.48173181889141,11195.8450097,10546.1270773339,0.102910234756674,0.360263346427813,2517.44423554432,2127.73010184947,0.256858237031709
"888",34920208.4592807,36983117.1252468,33025619.329741,32262073.9654984,31248971.8048511,37040957.1012355,33980043.2278561,36294507.841409,40917401.0215735,45379681.0030671,43092570.376533,35060141.7971786,40404518.6970191,35734059.8524699,42380383.5142234,36827488.9444522,44633981.0639741,40571227.4017389,40386135.7302411,47144553.5272762,44289948.2443113,46818550.1156252,39330337.6407045,39820953.6475053,39180078.8352535,187240981.532521,184298462.490708,371539444.023229,25,10,10.1317815021048,92995.5414255256,102313.716230553,500982.571397114,93537.1644387301,32.2872073316077,41.4663904553707,522231.653369122,839206.199996876,3.92713908382329,6.57393661577104,10981.4979432191,1900.61385294225,0.191895144682755,0.421885507363441,2404.23302978078,2738.91871379195,0.236452364542952
"889",20683760.0678473,17798192.9268695,16111857.4924465,17425494.1709016,23780572.0267991,15792132.0006259,18691938.9600212,29095657.9873653,22209044.0472758,22881562.1412193,24415537.4648629,20698191.4748502,23740980.4498255,26265104.939348,21699779.1064503,25387412.0573024,20085635.5731313,29567043.9669733,25825416.7163428,24970995.6045148,24324483.3043253,29091533.5637756,22583490.1550855,19653397.6116267,17055764.3489296,-7894389.36725392,219589196.946255,211694807.579001,25,10,10.7506710069017,98992.8208559539,93744.0981507113,526143.403491532,84776.1777321407,33.1958566268715,47.9761844708616,527909.096813909,583809.138934349,4.42451522401529,6.77899479080852,12141.5026223824,6743.91891166738,0.0417393185080497,0.410704044130776,2040.23645519946,2599.92972936997,0.279555499016504
"890",28061089.2203735,32438786.9488551,33677097.9312496,32909983.5153768,37391657.1814117,40177407.8472897,36870468.6603711,36603787.3827338,38847618.3466754,38630259.2876387,39698095.449106,40191877.0025141,43338026.8244477,47441640.9137157,42021028.1674551,42415017.0673952,49858786.624972,43653904.8186398,45874205.3147339,41277719.7650077,40909336.8002289,44860497.5572828,48183027.7510455,40003500.3252579,43037773.6910923,183671095.897971,190574642.702657,374245738.600628,25,10,6.37375608196871,84036.1414308393,109057.5504475,483065.236041931,85673.151647329,36.3949989460248,41.6795153247855,563312.640767599,819287.058624084,5.09664553733947,4.59836519595321,11248.3709309892,2316.49427657586,0.228284925350965,0.399446773718358,1603.1961805069,2924.78712023283,0.278813506460123
"891",17439965.7100408,19541465.8398557,25655248.3277361,23293914.9410076,24418320.082091,27325524.7895877,26649261.1618193,33294931.405838,29142038.5399334,28353361.2662773,32663878.1989486,32887621.6640193,34410891.3461879,32850208.5270495,30306291.8369985,37200956.2118725,32406768.6039258,30224200.6200565,30539204.3456947,37062866.8329395,35638120.1854041,39871221.7083854,36126750.9540955,35932277.4366651,36778765.0013623,84963283.3152923,189279986.466822,274243269.782115,25,10,7.23935526386641,93418.4498206821,96909.6869806045,482873.228952699,86285.81454646,30.5145972234378,44.9854248390159,542328.773523462,755122.376286322,5.54466143533731,5.59549088841573,11824.1720876315,4697.44809403849,0.155416270429588,0.449599983742692,2381.54470131615,2051.084686831,0.327925049922868
"892",16816980.5694029,17563560.7105937,22016695.1979014,17468283.0151504,15737445.937104,17216742.3212994,22599872.5439876,19720744.3497014,25962340.5034095,20771331.8331489,25799110.8646061,21643932.1001454,22973438.2803764,26561679.0687903,31311504.7501746,27626968.5634415,24384643.8471433,20857939.5769206,27096984.3925495,27154515.7445513,28230732.0860646,24869115.1933365,27632512.9712993,33882893.1623855,28899870.0461718,18177177.8879818,194985475.441537,213162653.329518,25,10,7.26236217020733,81968.7414778253,107786.199322129,515328.449708911,90793.0838726655,29.7608875212025,47.3542913561537,509034.666045558,678868.530909349,3.00422157899589,7.03730316765882,11229.4332759098,7438.01472649308,0.232792685788329,0.434899559146634,2420.69988536367,2031.37959922765,0.286387303794697
"893",18911770.7466627,20755376.8167515,25035024.7814189,24253862.7583602,22041866.7632236,28973383.7013514,30587165.6420825,27114777.3252362,29057409.3867958,33380471.2297977,30806884.9623631,31616304.6306948,33734256.6587491,31869928.0926217,30248220.9078044,32630819.7397043,34165451.5797166,34651836.2158774,35561062.9430296,35334846.4807594,36544698.5624562,36078550.7601079,31162396.613359,31497877.3524634,33621494.7812227,141799966.738896,133076900.290635,274876867.029531,25,10,8.53360124088032,95549.1134896107,111458.654821204,497985.29759236,81275.7017537868,43.5353752989204,48.8116666710323,556170.169659644,804532.266925934,3.72300517160749,10.7947985184604,11671.895587767,5114.25916773562,0.240139680825129,0.370261142189239,688.934576702872,2549.68529285789,0.342472537959985
"894",8093514.62658114,29296058.0393895,19046710.0775495,21814534.4032814,20535993.8563034,18561766.2768903,15810178.7182662,23037347.2073762,15028927.6022197,20220335.3299142,21028111.6981488,26140739.7415017,27396695.9011168,26114370.376178,31494822.0332101,28621105.4494774,31737630.586007,38489429.8281783,28635245.5973563,33682103.0144179,30696176.8860478,29101510.4708077,31091322.1422561,23908265.0400258,27580588.6874222,59973458.6068833,160440943.393776,220414402.000659,25,10,10.9475198600873,94325.1980365539,121459.575348864,507161.219679495,96397.218271025,35.3646714983778,42.1795624934089,500446.88206275,860352.925427091,4.32462725560639,7.11574557814277,11679.4559341247,7137.89850490319,0.184173595747706,0.52300739774181,893.265344177245,2642.03756642841,0.367180191954973
"895",39392811.2773705,29798176.67292,35957526.5255474,32127965.6487353,34276203.1800414,33904315.8822871,41407680.4156986,39119248.2473174,43557740.3149,38987451.7671431,39813582.2104948,47528624.5325363,35534336.5818049,43596211.1600064,44456120.7189111,43807445.2391934,46687666.252705,43528472.0919999,42145799.3218762,45234532.0325483,35796936.4447466,44976418.4467428,41552811.01881,41779231.1733453,37102444.4906093,152524724.685882,229415663.421671,381940388.107553,25,10,9.46151559497754,96386.7676696827,82580.6165586378,552272.749799567,94808.2540733088,31.9928405588264,40.5511164035637,650963.313194065,809814.774018649,3.86342635475744,8.10122051299022,11867.1110246569,3163.84111137348,0.2305890391004,0.440198662748518,2096.72179498762,2444.51976131145,0.199080212372519
"896",18375496.9943054,15810353.5542748,19268287.1145725,22125160.2852584,21816514.292365,23887871.7594606,19855464.4020816,24550231.2793966,22465757.705155,21604149.6367707,25729880.0949148,24451171.5584208,28229278.282506,26573550.5885573,26036644.0139731,24730233.0482314,27345163.8317378,25603660.4829236,25514450.484359,26620829.9248885,30524182.6335939,26558142.1995584,27765234.9024666,31727646.7283108,30718150.9290658,71832149.2557652,152761578.895159,224593728.150924,25,10,7.52756401377007,91918.1695384887,110625.333101985,468008.785866531,81948.616043721,30.4488923940936,37.7147300484402,510235.222781967,776371.567445362,2.27947890972852,5.58098416701425,11085.7552485217,4616.42187938368,0.133009026977375,0.523885379586036,2153.20413159014,2690.17831284142,0.328231768316991
"897",30280464.1306648,30254792.9418033,30737354.5941214,33339826.781471,38793610.2876683,40892925.7171674,38477392.2848624,42706373.1637141,39669853.1162306,44304511.1882527,41954403.698855,46026834.1910139,39633452.0795254,43233386.4510683,48085807.7070742,43532500.2797473,40799800.9151097,46318600.8508118,45627133.7956896,41714569.0162588,47273093.0134418,50776777.7173146,43549787.9598547,41314688.7234646,52128008.529808,163115956.723983,220696069.564446,383812026.288428,25,10,7.3515814305113,84678.6286649175,125792.627102465,525784.191786421,85896.3427082888,35.3692418525916,50.2286308570023,539342.937530479,832838.452461227,3.38379299681039,5.82026338885736,10780.7867213849,4428.13047428937,0.295464121385997,0.392811396885251,1298.4088236296,1617.30150678449,0.325257759970404
"898",12064760.2508948,11939879.277161,13849277.7167941,13984937.7283792,15023278.2852703,17629902.2812177,21907502.7886067,15488816.6501797,23639710.7907212,19845173.7711507,18448416.6581309,20210391.7621081,17764712.5098283,21128739.0611817,19225804.6567205,23841549.0600554,26653401.8614159,25295669.4057952,29160740.099492,26196787.0172282,28340767.3529848,22399895.370323,25622582.7180321,25703183.8336842,28655502.2821755,287772.315243208,178798378.397659,179086150.712903,25,10,7.79789883337956,97514.2371680602,74754.9829453505,516928.40728807,92389.2094396087,32.8538245884825,40.1835713389043,561030.905552498,878470.139361559,2.65890102191315,7.72329164364831,11516.771972078,9955.7589216097,0.293892380700771,0.42035639733735,2077.00802071337,2305.61076076504,0.37157079745169
"899",20469858.7957272,16732129.8668289,27148352.9626314,22108014.034661,25435864.1165812,23249879.8933265,29760492.4826553,24616905.4953363,28621875.91734,29356072.4980879,28055689.6926205,29606063.18642,32525252.5415923,31046287.366821,29766411.6440095,33462581.6605933,35914433.3659434,31358509.1067076,33691196.5600973,32154588.4554919,31334442.7340511,31837337.107813,34492175.1095636,33215798.9361925,32042232.4815088,103931213.440788,159735419.41428,263666632.855068,25,10,6.27493515401384,93159.1125417501,135179.006983628,489287.967578579,78756.3980211231,31.0558370783164,40.6955016194726,508746.71812985,843251.688772543,2.8748188290637,5.34540101009609,11409.4159808376,7114.02751431619,0.247723750576583,0.317142872377659,1186.68927075774,1544.57407029992,0.327349981736896
"900",22856140.8750746,21843996.5361706,29287607.9213961,28777313.2858276,25898321.9321392,25497553.6322188,29645047.6615759,21434901.9356204,27724068.5506491,28784658.742503,28472239.9852695,22839571.9338158,29361566.1562147,28617844.0848031,28757471.5524047,31700209.7310815,31397382.1406007,26632398.0024658,31716305.3206944,29641031.3635413,30963350.0022387,29651389.4255319,25135797.6509112,28110431.1775598,29764792.4963022,17047995.7052771,250187415.898573,267235411.60385,25,10,5.74097667529743,85482.0530407056,113759.170902462,454073.368881333,88236.5751274875,33.8071703062765,45.2418502786329,635149.261665335,844454.430578412,4.19994298062147,8.53471538521322,11612.799538109,9019.78544320976,0.169405015526965,0.451004734172318,923.818592713286,2737.41881553691,0.184646578828715
"901",12889297.785877,9231225.47191765,12496504.2720527,13962243.1300288,15455995.3119463,12291919.3772682,13265716.3791986,12833502.4412777,18286117.1024701,15544348.9756345,13223679.7361125,18601639.5893493,16698575.2341701,15696028.5856228,21970177.8798179,16145961.5910298,17243944.275415,16192042.6613887,20435118.132068,17091548.2833555,23879365.527502,17635880.3360591,16819373.5450968,21998461.591757,18106039.2468812,3173465.72294916,143167384.688084,146340850.411033,25,10,9.23685027634435,79113.0975053739,116275.854505321,472922.36213104,89496.6061210442,28.8316480156108,52.5440028205985,580888.356189826,733274.817139065,3.31824485612159,9.04240132251243,11114.4253085053,5975.18414423545,0.264999089811328,0.395748774490314,1690.21021644471,1927.9576210356,0.376937105570489
"902",17350529.3623018,23152922.0520057,21075798.4022334,26530417.2052483,24431369.1360294,28061104.5547891,28032789.120232,28594119.5120625,25010600.3302041,32328251.4436156,29571405.8318246,29368147.8388492,36285564.7031844,30246838.6883172,33563319.6972224,36108900.4552299,35529248.9504029,33205006.7054935,33136045.4285151,31301942.7923744,34224267.062097,39668841.5832397,34051056.8498337,30712875.9095668,35249296.480705,23929041.2735965,248324999.169854,272254040.44345,25,10,5.3116421660198,81291.8293607368,99070.5894285592,510045.560592232,86561.963829725,32.5856317410955,45.1166684136933,679710.299876506,779213.005503862,3.33084857053399,9.7013689231044,10829.7554488312,13207.0632768082,0.289154213086184,0.479416178800952,1779.54248976178,1438.82155335585,0.303482940116389
"903",21250854.7695379,16166912.8174795,23130220.8155396,20780644.2364637,20319916.4288372,20965626.3878885,26400746.5964605,23958656.5847175,24073843.4164289,26692941.6301128,29320188.0657983,29869278.4221463,30202707.7702815,27704508.7099622,30959806.0601674,29534253.337567,30803620.1302798,29078734.0578801,31323258.520669,29675225.0678881,30882763.9715798,28540458.6215305,31459931.1518637,31898247.1715229,29605411.1286756,95565031.6278821,148224035.825758,243789067.45364,25,10,6.30064847701537,86809.1316528007,95336.2452498412,510499.554687577,89944.665023195,35.6526541597313,41.9971075296714,454975.67062046,715337.55084025,2.37638345839113,7.39190833239754,11656.7643545781,6042.33499979319,0.179851603444955,0.360886547311823,1406.70727422654,1871.86186753413,0.3197258087004
"904",24298558.6741341,26739860.2020789,25989310.2044277,26747891.6536971,25663036.2557707,27310087.3648247,28728538.4242992,29971269.1245635,30595570.7190971,29021001.2266282,31494004.1459347,29770503.6832854,29511588.1844534,32339532.2538886,33765859.9879559,30844049.1712776,32830988.8078888,33045145.8001136,32798938.035249,33617960.0078612,32840266.507249,33552112.4136187,33058796.6663785,33353183.2208878,34298186.7083084,110859140.36709,175371467.397462,286230607.764552,25,10,5.23498836038253,68321.9400829652,100978.609880722,484669.979825642,95670.9828368069,26.9782458027307,38.5641180094874,536262.029799814,792954.980023302,4.72329076027553,6.28368438112095,11183.0750993554,3851.26015699264,0.376197418840773,0.408332617980074,2194.79151031525,1936.63032631079,0.244789378829628
"905",18011813.4348349,15285161.4835704,24186787.6393143,31261050.7625456,26211400.5783489,25718514.1612759,26662223.4857855,21385521.4807468,24572884.836527,30310968.7838701,26280613.2903525,28215581.041554,21412551.4467098,36992291.1157552,36066987.1054013,27521313.1693653,26535753.5879462,34178026.9065096,28097308.8101535,29505049.6709994,28443676.7411225,33264464.5993589,30414621.1970375,30171237.5656556,36225038.2555345,53740903.370157,201423941.608222,255164844.978379,25,10,11.9404823193115,89079.8173834525,113659.984975401,519132.694946979,98305.8358139115,31.3455885555814,43.2896949526969,572124.905932336,770820.419903389,2.58107067993391,7.88964282980717,11239.5581195549,7663.48620005151,0.173171187526726,0.410119867054604,2668.14368119835,2159.75073568206,0.244958134400733
"906",19540422.2404916,19314699.9891846,20389035.9554747,24858429.8142465,23157087.541326,22213224.5583493,26706265.9385028,23382533.2638897,31020090.1653857,29320805.802196,31644583.4564887,28979196.2553461,26394614.9698914,35354557.5393904,26115273.0506595,26570800.0710393,34062871.1947538,28189026.5907602,30109584.9187713,32476423.6093068,31796426.9562259,37086391.027931,28026809.274367,29432549.1423838,36483505.1712417,84647926.9239296,169701285.128724,254349212.052653,25,10,9.47716717880316,85786.1608804738,149895.991472658,499625.675539216,79665.459547069,30.599609875699,37.6397643526126,595496.827859672,833078.856471132,3.12835536561382,8.1729539115449,11278.4368610783,7004.7839633647,0.272795706292801,0.44576206174638,839.121107897307,1573.38992663064,0.337226083735505
"907",12308086.6192762,5161789.16921127,11579974.786646,14184932.3537065,11815274.2875005,16183369.3960037,18577137.1271417,13944897.6261369,17779443.7727282,15643323.3673934,19056702.7087516,19080322.0066081,18112033.1969839,19639531.0303793,27346690.0387665,19785848.2112036,17970784.0744519,17114377.9480263,21590905.1640126,18696695.0842666,22435048.4237745,18992593.6349517,19645668.1232522,14322947.2874926,18897155.6900079,44794116.6683919,106626046.869437,151420163.537829,25,10,8.11076124388701,92827.9347470244,95041.4432253101,495581.454189659,87943.7726389096,37.3829113296983,35.5362176458069,638198.381697099,837230.831125181,3.8224521901922,10.2433215947632,11122.7215802165,6534.75704206205,0.211771116886158,0.367027140276582,1749.13413991925,1979.63795478677,0.40846472211585
"908",22523340.8417227,25390038.5768138,26273360.1931214,26001510.760105,26741845.8622836,26582634.3988082,29336269.0214219,27889237.8254966,28955417.6398693,30341622.4964957,29245361.0335617,27582422.1046329,31655891.3197882,28585764.4898845,31030678.4095504,29431067.4668141,30329486.8987823,30246328.0300136,32150210.9281929,33232184.3523818,32573372.285207,34488917.2406355,31586967.7462362,37022387.5784849,36159554.132113,81040838.531848,197346645.75534,278387484.287188,25,10,5.7604487672048,86762.8887150479,116101.573743816,512717.683028326,88865.5559054807,32.1475802697925,40.1200407756505,587687.417787374,741524.924246045,4.80396262009295,10.3236441759089,11699.7302324254,8488.83851640325,0.120247820465234,0.388860614082645,628.784955429335,1390.03457701036,0.270324432289038
"909",7711458.40162016,9087471.8240412,8736015.11639023,9977719.37560152,12302698.3609886,12895296.1452608,12374983.0229126,11755261.4564925,13275415.3121451,14125352.2785343,15184100.308334,15000231.9422266,16125412.7244546,14160012.7259332,14818015.423391,16311108.70741,15095270.8685595,15451524.9390987,17091089.442819,15911539.6196013,15929904.6806248,15829068.2229669,17105065.8476004,17266334.5271902,16460912.8070506,25813111.5806006,96870656.5192309,122683768.099832,25,10,3.44601773612925,84765.9004459179,144027.641887474,500965.62946955,95786.9767540834,28.1724662084663,39.0332408707561,468944.392141341,753991.245497947,3.56639801290641,8.5277570533484,11391.7177625669,5919.43729944016,0.200408980700556,0.303384574760638,1565.78257725571,2786.69650260057,0.368027556664422
"910",15734243.4509689,16297341.7868145,16765771.1259142,16322660.5350648,17844405.5352773,19057827.7611196,20090900.194255,18465351.056776,19542713.3847308,21777774.3268076,20379852.9494568,21590817.6793667,19785414.2853798,21616203.1982203,21339703.2310026,22574636.0664012,21662961.78638,20832012.0186888,21902784.4183834,22043338.9842274,21683931.3540913,22482021.2630275,20646502.5035315,22953446.4256739,22553695.979586,76103441.7973724,112800988.092891,188904429.890264,25,10,5.96409194343543,96211.3066193799,102552.205560233,440286.781334033,86681.8634363653,28.8256307725291,40.8909240844013,585804.543350042,732965.008843407,4.48199961736686,7.09583981876914,11949.4961805832,2970.44707958773,0.226886044898872,0.417548901799114,951.817798361519,3156.6832178473,0.295484697655231
"911",12211689.4077515,17158325.9341089,17132404.8793208,15889413.2607178,12631393.8599399,16975869.949635,18363305.9887659,22250564.8897604,29603424.9890448,22583671.1621669,24365836.7353117,27190374.1050325,28186424.2100926,21076513.5431896,23195823.2105905,24648050.9467186,22191033.827443,23121865.8398954,29320457.5664945,29355558.5799329,28571918.9646754,29083224.5798167,30863629.7316877,29284215.3249567,27472272.9596646,-4276836.69158167,206048127.798917,201771291.107335,25,10,8.19162591016747,87816.5297738143,121718.120065749,543430.501408425,67846.10832389,30.5466349772944,46.940601857826,530756.654356469,768583.11363205,2.60978677134295,5.83061196317214,11576.4635091241,10247.0353840217,0.114795350252913,0.406279411108383,1012.53917810521,1835.44040626095,0.310774304096659
"912",9280816.52949638,16335541.9942525,16885982.0807483,16379552.7463197,16898141.1845979,18506390.4051987,18634040.8043498,26064378.9894762,23930450.2790435,22294221.3065218,20798774.4956163,26606904.9262671,25971020.9547164,25050038.2997578,27828221.7341026,23696441.527428,27650687.8452876,28047780.177755,24426913.4952504,33594922.6264102,32001600.9786263,28128422.8945589,30052264.0005858,28900116.5517084,30777358.5944483,38924712.1293124,164944475.61135,203869187.740662,25,10,7.90635723325299,94148.2426351637,120425.91673291,503510.003181913,93327.4781491172,25.652343273679,42.114669603902,538147.958609014,746175.382661507,2.21723352969261,6.58605468537022,11570.9666407724,5756.51623677237,0.343920678332748,0.376337885183369,1402.54247395445,1769.4851111539,0.427694841944127
"913",23852470.4119563,20543235.8507734,29387872.000948,24515681.1545765,27119619.6847501,27778724.1389063,27639915.1766304,28156252.2365429,30408388.8644353,35613886.0728369,32823864.0898084,34165730.5178639,36075417.3921153,33597716.8409965,29870131.0864443,35903664.9372711,36667608.0277866,33045633.4119933,38683181.0635973,30369446.2602452,37566307.3862939,33134786.3347662,34094045.747744,39793878.6458848,35706032.0871153,98562095.2385786,192861633.219512,291423728.458091,25,10,6.45523996214021,78014.4630113761,103347.933084585,479357.157433013,88732.023387621,26.7578175616695,45.5000268192192,535066.395242788,795835.370060794,3.88649588664873,6.69175143013814,11025.9442726172,4093.25835502382,0.11114714049347,0.45413036897344,1940.38291319835,1933.73458047935,0.323827201864328
"914",11225340.9114777,13281887.288926,12438762.0356498,16378645.4571882,17122881.7614513,12925793.8031745,17539046.0586738,18057009.517397,18709343.5757079,17994445.6238285,18676614.7120113,19118181.5192918,18908985.6351819,20222809.350449,21668292.5839863,23506177.0478268,23047804.63402,22954338.3714017,22811983.2461047,23539309.009241,22667410.9781152,25054075.6685199,25793387.8938563,19660939.6362115,23655029.5379719,40851832.8646517,129427683.062675,170279515.927327,25,10,5.27793182472429,92993.3919910382,118039.934646037,451878.155236654,89963.8890707159,30.1284692862428,41.8240863111536,397984.750657452,802065.781508704,3.86142436665403,4.91478720879983,10831.7367854468,7349.49669733321,0.247275411915938,0.390483623518858,1603.77578012852,2098.98160610701,0.351523705779118
"915",16595194.3191312,16905422.0482658,33266874.4970276,19814423.9055019,29455551.3382415,28970346.4880915,29811034.6881307,30466930.2917195,26598298.1180932,34679837.3368169,33768768.9950217,31242399.2496646,27359433.5266023,37499806.4769111,32651118.9367966,34485200.498129,31939193.5171809,43336340.6336877,40451181.5304672,37533939.6331743,35830359.2385617,24666877.8932597,33312626.5518031,47040542.2929422,40228777.8362858,67691113.3828815,215767081.009271,283458194.392152,25,10,10.4535421879342,89374.387120052,79003.9679532338,513288.110624424,78254.2835842429,34.9457453103926,47.4929994622778,599609.878054,667995.283114532,5.74833719948251,6.41566734033098,12020.6859141849,6410.00282807402,0.175041407572838,0.368858853584629,1706.77058666529,1978.68744891299,0.34001461531517
"916",21534982.0335323,22976161.6042051,25458180.0853046,28235570.5759057,23828353.9297686,30419116.1872356,22546932.8215759,27738956.5825999,33667781.2864891,34718680.1828886,32000065.8280792,25936165.4454602,28873037.0678274,33047309.610132,31883311.001863,29067184.1574557,32886621.1863642,34879934.4686781,28962613.1999524,36983376.3394065,36006329.9876559,32378187.7049596,30045674.1971503,31742443.7168762,27963192.9151719,94441778.7339059,183460339.672191,277902118.406096,25,10,9.23324849741991,84399.333799069,119764.307155947,533530.378229758,81214.9257914071,27.8139899592695,40.0083741329953,548000.51645032,798043.682522172,2.158416608619,6.35576661328629,11002.1375447793,5034.341530351,0.167614606481775,0.399729465266924,265.395333622455,1935.88989617243,0.239371886723345
"917",35780683.3656168,41938611.8276986,42683565.5758782,42327313.7987735,44662163.2151223,41439686.8866433,50412822.6085061,48463077.5742842,50340580.804054,46054703.3259124,53311194.7052335,43805011.7701414,50144032.2502478,54242319.1232384,44692253.3316351,48399561.2738876,49931480.1457932,50810483.4009663,53019290.4099656,54941979.307643,56362924.8024011,56050556.3724973,51936699.3539007,58094576.3473384,53331459.9551473,221298660.388748,236887696.301603,458186356.690351,25,10,8.08392020607335,92332.6195962869,133345.458242974,506304.719734948,84106.2080957553,40.5980772115185,50.7072479919714,570786.550664763,729482.352603855,2.76435742674521,4.22701895895858,11015.8998182218,1929.31966049579,0.101320007307714,0.461074481435146,1789.42592432782,1621.92097770249,0.263330211772761
"918",28942828.8668941,26751814.4114763,27590095.0977511,28528693.5031852,28523811.3043124,25940782.3405566,28078181.9997262,33151026.8242907,28270180.4343803,34436303.1955067,31986729.2953004,40244106.3970721,30872073.76055,27050709.9551124,34417969.2731699,33784438.0665796,35387306.1343924,32911412.4219934,38321058.726899,31419040.8998188,32239968.9933945,30784835.1723257,37197884.2269507,36892853.01789,38676187.2076778,105686006.100347,197127423.375998,302813429.476344,25,10,9.45560494480759,79313.0851227471,129961.369831367,525212.645005216,85532.7180691131,35.0032624324745,41.6575065268138,569324.825408676,706649.253628874,5.03650555525373,7.15182947625277,12049.0614239911,5116.36975724794,0.222520329499687,0.427120759604118,1566.11122953181,1846.56521042967,0.281279065495113
"919",13136304.1687324,19595209.1396967,18757408.2461721,18316547.3777226,24031312.1072582,22465971.1028665,21013570.3034177,24237154.716821,23292652.0406106,24057127.3020592,25734017.8149039,28675946.5640664,27704122.4555936,25483938.4426798,26731583.5108095,30269022.4395167,28643918.2539949,25679161.6039843,24669691.0204355,28674469.4287365,27903375.7530509,30573311.0689131,29131132.9224601,29399357.0124422,34488337.4924984,81013690.5247432,144480234.286665,225493924.811408,25,10,7.05312856675452,97080.8764522481,78986.0748702991,553570.080682337,93060.1304786691,29.7484541871815,39.5461009268864,477917.570002604,797838.949032044,2.62457984452127,5.14274333568847,10888.7406376934,4980.58597065513,0.0951148536210153,0.466068530715004,1377.98987258046,2156.35582371756,0.347337116482935
"920",12335068.6693719,12055703.4648492,19364411.9690387,22769016.0540026,32803337.6618941,31110754.4814442,30836877.1317546,38530171.2979083,34796430.4930998,36087721.3095173,35970426.4181588,33495680.0066956,43279380.022219,40039011.139596,41012020.666602,36144343.1889133,45233525.1851187,48957661.3851013,35876688.610718,37583295.2358335,45157634.0551974,45195147.3275782,39923218.2558987,42209018.1020075,35709125.5776116,98520161.7471147,196963563.887308,295483725.634422,25,10,9.17042110032916,96524.7205802041,132915.005437366,498088.119195779,90593.2825939438,37.3418511546598,45.9847176318243,595628.395592689,916153.444861567,4.83533838029838,6.36297502372301,11936.6241055489,5130.96739408794,0.200439395767568,0.378301735780605,1393.62992449671,2883.82664583858,0.468146437521084
"921",26880259.6002345,26554755.010981,31302762.3367221,31806551.8201944,33342322.1682028,33988451.3045253,35449321.3547164,33314446.9637365,39177993.3658985,43547114.6900727,36716005.6653448,30954594.9452723,39572699.5694403,37470797.4154103,41855177.9047669,41281956.0803055,35541439.5113465,45098691.2925196,35395854.2627876,43757956.0109768,44390074.7827634,37208853.0735752,43777696.4290606,40617411.8877836,40707832.4380771,142461897.480398,201278134.309661,343740031.790059,25,10,8.01382025123725,91437.3764949941,110089.430712092,538019.605381498,85833.967194262,36.3563778493689,36.9582039201122,707358.918646046,804469.262599571,4.38606420598517,5.47888626391564,11480.3015655901,7236.85875748413,0.107713716003764,0.404755889264404,1224.21431431563,1382.67811399175,0.349714294439633
"922",21796358.7922568,24290969.7134757,23066593.9502358,20939207.84779,28001207.657944,24937013.3332649,27714843.1242468,35582182.527097,29898822.7825746,30055367.4417287,37217047.8045412,34728958.3587418,35866347.0921236,37017972.044802,36723380.6703362,33682450.9779347,34137208.2042088,40205590.203449,31157727.6325379,36741586.6078495,39001248.2489362,41174772.7409937,38171537.7576165,36549340.4228349,41841998.278865,98831544.2553943,192831128.784677,291662673.040071,25,10,6.49907633237208,91867.74288563,105156.050863444,516959.503150246,92976.2315799962,34.5157339694791,44.573105268721,557790.09073395,885341.179525676,3.03626696878277,9.37297988392888,11327.8129792557,6645.43340851354,0.100777466588614,0.416389207255067,1929.82806480575,2136.89263880144,0.361864063449628
"923",16005717.8250836,23557994.3364066,23402930.7696953,25814682.2904072,27509333.95206,24747368.4829598,26638794.6404418,29324980.0595318,29359902.1838926,31318571.7375346,36611681.4341355,30190347.5280672,29553994.2244579,32253972.4717376,36325620.5686531,34000635.607471,34754830.5840631,34013364.2735821,37995841.5967189,40031125.5567537,35446326.5131551,30344881.8266335,34306603.3206316,41329673.2475824,39073416.9312638,130264682.81957,148113454.177046,278378136.996617,25,10,8.61864111917701,81764.8603862783,151375.59451088,503857.245994359,81248.0801518095,31.0379801432642,39.2259364689103,511561.153153788,858804.444814421,4.31459276153598,5.54968069697104,11368.7588983256,5100.24708256173,0.10159099936731,0.36215821820376,877.460186961632,1517.90981059606,0.446554045000904
